,chapter,lemma,grammar,word_th_trans_en,freq,loan,hg_context
12774,С,Сияжар,"N, PN, persn",Сияжар,57,True,False
12775,С,сиянь,N,серебряный,91,False,False
12776,С,сия,A,серебро,91,False,False
12777,С,сия,N,серебро,28,False,False
12778,С,сиредемс,"V, intr","состариться, устареть",68,False,False
12779,С,сиреста,ADV,старый,1,False,False
12780,С,сифонькс,N,отруби,3,False,False
12781,С,символика,N,символика,26,True,False
12782,С,симфоническяй,A,симфонический,18,False,False
12783,С,Симферополь,"N, PN, topn",Симферополь,2,True,False
12784,С,симулянт,"N, anim, hum",симулянт,1,True,False
12785,С,симптом,N,симптом,3,True,False
12786,С,симпозиум,N,симпозиум,12,True,False
12787,С,симонця,N,новость,1,False,False
12788,С,Симонов,"N, PN, famn",Симонов,2,True,False
12789,С,Симон,"N, PN, persn",Симон,88,True,False
12790,С,симомс,"V, tr",пить,605,False,False
12791,С,симомбяль,N,напиток,97,False,False
12792,С,симметричнай,A,симметричный,1,False,False
12794,С,сими,"N, anim, hum",пить,20,False,True
12795,С,симика,"N, anim, hum",семья,1,False,False
12796,С,сими,N,пьяница,1,False,True
12798,С,Симеон,"N, PN, persn",Симеон,8,True,False
12799,С,Сименс,"N, PN",Сименс,1,True,False
12800,С,симдемс-андомс,"V, tr",угостить,3,False,False
12801,С,симдемс,"V, tr",напоить,50,False,False
12802,С,символическяй,A,символический,26,False,False
12803,С,сире,A,старо,1,False,False
12804,С,символ,N,символ,87,True,False
12805,С,симфония,N,симфония,2,True,False
12806,С,синагога,N,синагога,71,True,False
12807,С,симомбяльня,"N, dim",напиточек,2,False,False
12809,С,сирень,N,сирень | старческий | старый,1,False,False
12810,С,Сингапур,"N, PN, topn",Сингапур,2,True,False
12814,С,синь,PRO,они,9673,False,False
12815,С,синус,N,синус,2,True,False
12816,С,синтетика,N,синтетика,1,True,False
12817,С,синтезатор,N,синтезатор,1,True,False
12818,С,синтаксис,N,синтаксис,8,True,False
12819,С,синоним,N,синоним,3,True,False
12820,С,синтетическяй,A,синтетический,3,False,False
12821,С,синнемс-тапсемс,"V, tr",ломать,1,False,False
12822,С,сингордамс,"V, tr",упрекнуть,1,False,False
12823,С,синод,N,синод,14,True,False
12824,С,синдеви,A,ломкий,1,False,False
12825,С,синдемс,"V, tr",сломать,1,False,False
12827,С,сингорязь,ADV,язвительно,11,False,False
12828,С,синдеремс,"V, tr",сломать,1,False,False
12829,С,синдром,N,синдром,2,True,False
12830,С,синедрион,N,синедрион,1,True,False
12831,С,синдереви,A,ломкий,1,False,False
12832,Т,трубканя,"N, dim",трубочка,5,False,False
12833,Т,Трофим,"N, PN, persn",Трофим,16,True,False
12834,Т,Трофимов,"N, PN, famn",Трофимов,1,True,False
12835,Т,Трофимович,"N, PN, patrn",Трофимович,15,True,False
12836,Т,Трофимовна,"N, PN, patrn",Трофимовна,10,True,False
12837,Т,троюроднай,A,троюродный,1,False,False
12838,Т,труба,N,труба,57,True,False
12839,Т,труба,A,труба,1,True,False
12840,Т,трубань,N,трубный,1,False,False
12841,Т,трубка,N,трубка,23,True,False
12842,Т,трубопровод,N,трубопровод,4,True,False
12843,Т,трудямс,"V, intr",трудиться,4,False,False
12844,Т,труд,"N, PN",труд,500,True,False
12845,Т,Труда,"N, PN",Труда,6,True,False
12846,Т,трудендамс,"V, intr",трудиться,420,False,False
12847,Т,трудовой,A,трудовой,243,True,False
12848,Т,трудодень,N,трудодень,2,True,False
12849,Т,трудоши,N,трудодень,5,False,False
12850,Т,трудяй,"N, anim, hum",трудящийся,10,False,False
12853,Т,трофей,N,трофей,1,True,False
12854,Т,Труд,N,Труд,500,True,False
12855,Т,тротуар,N,тротуар,19,True,False
12856,Т,трибуна,N,трибуна,23,True,False
12857,Т,трос,N,трос,2,True,False
12858,Т,трудящай,"N, anim, hum",трудящийся,10,False,False
12859,Т,трибунал,N,трибунал,2,True,False
12860,Т,триер,N,триер,1,True,False
12861,Т,трикотаж,N,трикотаж,1,True,False
12862,Т,трикотажнай,A,трикотажный,1,False,False
12863,Т,трилогия,N,трилогия,9,True,False
12864,Т,трио,N,трио,5,True,False
12865,Т,триумфальнай,A,триумфальный,1,False,False
12866,Т,тркстадемс,"V, intr",вздрогнуть,1,False,False
12867,Т,трнамс,"V, intr",дрожать,3,False,False
12868,Т,трнатомс,"V, intr",дрожать,30,False,False
12869,Т,Троада,"N, PN, topn",Троада,10,True,False
12870,Т,троица,N,троица,3,True,False
12871,Т,тройка,N,тройка,3,True,False
12872,Т,тройця,N,Троица,97,False,False
12873,Т,троллейбус,"N, transport",троллейбус,20,True,False
12874,Т,троллейбус,A,троллейбус,1,True,False
12875,Т,троллейбусонь,"N, transport",троллейбусный,1,False,False
12876,Т,тромба,N,тромб,5,False,False
12877,Т,тромбоз,N,тромбоз,1,True,False
12878,Т,тромбофлебит,N,тромбофлебит,3,True,False
12879,Т,трон,N,трон,1,True,False
12880,Т,тропическяй,A,тропический,1,False,False
12881,Т,тростник,N,тростник,2,True,False
12882,Т,Труженик,"N, PN",Труженик,81,True,False
12883,Т,тумс,"V, intr",уйти,30,False,False
12884,Т,труппа,N,труппа,10,True,False
12885,Т,тувоня,"N, dim, anim",хрюшка,8,False,False
12886,Т,тувор,N,западня,4,False,False
12887,Т,туган,"N, anim, hum",младший брат,1,False,False
12888,Т,туз,A,"густой, частый | гуща | туз",16,False,False
12889,Т,туста,N,"густой, частый | гуща | туз",16,False,False
12890,Т,туй,"N, anim, hum",прич. от тумс,79,False,False
12893,Т,тук,IMIT,тук,6,True,False
12895,Т,Тукай,"N, PN, famn",Тукай,1,True,False
12896,Т,тукамс,"V, intr",стучать,1,False,False
12898,Т,Туктамышева,"N, PN, famn",Туктамышева,1,True,False
12899,Т,Тула,N,Тула,12,True,False
12900,Т,тула,"N, PN, topn",засов,12,False,False
12901,Т,тулоня,"N, dim",засовчик,3,False,False
12902,Т,Тултаев,"N, PN, famn",Тултаев,25,True,False
12903,Т,тума,N,дуб,52,False,False
12904,Т,тума,A,дуб,11,False,False
12905,Т,тумонь,N,дубовый,11,False,False
12907,Т,треугольник,N,треугольник,1,True,False
12909,Т,труженик,"N, anim, hum",труженик,81,True,False
12910,Т,тувонь,A,свиной,1,False,False
12911,Т,тува,"N, anim",свинья,7,False,False
12912,Т,трутовик,N,трутовик,2,True,False
12913,Т,трущоба,N,трущоба,1,True,False
12914,Т,трюк,N,трюк,4,True,False
12915,Т,тряй,"N, anim, hum",кормилец,19,False,False
12917,Т,трямс,"V, tr","кормить, растить",4,False,False
12918,Т,тряйня,"N, dim, anim, hum",кормилец,1,False,False
12919,Т,трямкс,"N, anim, hum",иждивенец,1,False,False
12921,Т,трямс-касфтомс,"V, tr",воспитать,2,False,False
12922,Т,тряпка,N,тряпка,2,True,False
12923,Т,трёшник,N,копейка; трёшник,10,False,False
12924,Т,туалет,N,"туалет, уборная",6,False,False
12925,Т,туберкулёз,N,туберкулёз,3,True,False
12927,Т,Тува,"N, PN, topn",Тува,1,True,False
12932,Т,тува,A,свиной,27,False,False
12933,Т,тувонь,"N, anim",свинья,27,False,False
12936,Т,Третьяков,"N, PN, famn",Третьяков,1,True,False
12937,Т,торамс,"V, intr",тора,1,False,False
12938,Т,тренировочнай,A,тренировочный,9,False,False
12939,Т,тост,A,"из тех мест, тамошний",252,False,False
12940,Т,тостонь,N,тост,252,False,False
12941,Т,тоста,ADVPRO,"оттуда, из того места",200,False,False
12942,Т,тостонга,A,"из тех мест, тамошний",1,False,False
12943,Т,тостонь,ADV,тостонга тов тук -- пропади пропадом,1,False,False
12944,Т,тостонь,A,"из тех мест, тамошний",1,False,False
12945,Т,тостядемс,"V, tr",толкнуть,3,False,False
12946,Т,тота,PART,то-то,1,False,False
12947,Т,тотнамс,"V, intr","стучать, шуметь; стрелять",5,False,False
12948,Т,тоцк,IMIT,ёк,1,False,False
12949,Т,тост,N,тост,8,True,False
12950,Т,тоцямс,"V, tr",точить,1,False,False
12951,Т,точна,ADV,"точно, вовремя",1,False,False
12952,Т,точнай,A,точный,20,False,False
12953,Т,тошказь,ADV,шепнуть,2,False,False
12954,Т,тошкамс,"V, tr",шёпотом,2,False,False
12956,Т,тошна,N,"горесть, тоска",8,False,False
12957,Т,трава-мурава,N,трава-мурава,1,True,False
12958,Т,травма,N,травма,22,True,False
12959,Т,трагедия,N,трагедия,18,True,False
12960,Т,трагикомедия,N,трагикомедия,1,True,False
12961,Т,точка,N,точка,32,True,False
12962,Т,тоса,ADVPRO,там; потом,1326,False,False
12963,Т,торхтат,N,осадок,3,False,False
12964,Т,торфяник,N,торфяник,1,True,False
12965,Т,Тумай,"N, PN, persn",Тумай,1,True,False
